p_bat,bat,matches,batruns,ballfaced,strike rate,dismissals
596486,Driaan Bruwer,1,7,12,58.333333333333336,1
1190568,Max Harris,2,7,6,116.66666666666667,1
596424,Mtabozuko Nqam,3,7,8,87.5,2
1301896,Piyush Dahiya,1,7,11,63.63636363636363,1
1159722,Simarjeet Singh,3,7,8,87.5,1
536792,Anshul Gupta,1,7,9,77.77777777777777,1
297489,Steffan Piolet,2,7,7,100.0,1
724495,Tendai Maruma,1,7,7,100.0,1
1083128,Ankit Soni,3,7,9,77.77777777777777,2
475816,Emmanuel Bundi,2,7,7,100.0,2
334388,Liam O'Connor,7,7,24,29.166666666666668,5
1143139,Sylvester Okpe,2,7,13,53.84615384615385,1
926629,Hasan Mahmud,6,7,15,46.666666666666664,1
6278,Brett Lee,1,7,4,175.0,1
1022671,Ed Barnes,1,7,6,116.66666666666667,1
430125,Biplab Samantray,2,7,11,63.63636363636363,2
1403183,Divyanshu Yadav,2,7,16,43.75,2
637523,Daniel Gim,2,6,15,40.0,2
230368,Jon Holland,2,6,8,75.0,1
637533,Mojeed Adiamo,3,6,15,40.0,3
554174,Wasiqur Rahman,2,6,14,42.857142857142854,2
985497,Muditha Lakshan,2,6,5,120.0,1
594298,Soyisile Pono,1,6,8,75.0,1
1206491,Kumar Suraj,2,6,10,60.0,2
956023,Mrinmoy Dutta,2,6,10,60.0,1
604580,Ankit Yadav,2,6,12,50.0,2
596667,SJ Loftie-Eaton,1,6,12,50.0,1
10610,William Bragg,1,6,6,100.0,1
1164213,Lalhruaizela,4,6,27,22.22222222222222,4
596303,Lakshan Edirisinghe,1,6,6,100.0,1
25964,Shakti Gauchan,2,6,14,42.857142857142854,1
1206053,Nitesh Sedai,3,6,13,46.15384615384615,3
625406,Abhijit Sarkar,2,6,3,200.0,1
625967,Ryan Watson,3,6,12,50.0,2
269520,Akshay Wakhare,2,6,6,100.0,2
595618,Okuhle Cele,4,6,12,50.0,1
536369,Kirwin Christoffels,1,6,5,120.0,1
1153264,Toby Greatwood,1,6,6,100.0,1
1076721,Lloyd Pope,4,6,11,54.54545454545455,2
680279,Jitendra Mukhiya,2,6,12,50.0,1
326060,Theo Lawson,1,6,7,85.71428571428571,1
49178,Rangana Herath,3,6,10,60.0,3
1300720,Sahil Lotra,1,6,6,100.0,1
698155,Katleho Bala,1,6,5,120.0,1
1278051,Mohammad Afzal,1,6,4,150.0,1
392946,Roy Kaia,1,6,17,35.294117647058826,1
1098182,Jack Campbell,1,6,8,75.0,1
1107652,Fred Achelam,2,6,9,66.66666666666667,1
1076473,Izharulhaq Naveed,4,6,11,54.54545454545455,2
324444,Amit Paunikar,2,6,11,54.54545454545455,2
422016,Matt Dixon,3,6,10,60.0,3
787235,Lazarus Mokoena,1,6,16,37.5,1
434738,Kudzai Sauramba,3,6,12,50.0,3
1158768,Ben Skade,1,6,4,150.0,1
422015,Alex Keath,1,6,5,120.0,1
1155253,Luvnith Sisodia,1,6,4,150.0,1
1201758,Nihal Surlaker,1,5,8,62.5,1
288305,Shafiul Islam,2,5,9,55.55555555555556,2
47663,Thandi Tshabalala,1,5,12,41.666666666666664,1
1084428,Prayash Singh,2,5,11,45.45454545454545,2
1215021,Brett Johnson,3,5,4,125.0,1
1403181,Aryan Sahani,2,5,12,41.666666666666664,1
431910,Nicholson Gordon,2,5,9,55.55555555555556,1
467420,Sean Terry,2,5,8,62.5,2
1231047,Vikai Kelley,1,5,10,50.0,1
1124851,Ammad Alam,1,5,8,62.5,1
547092,Ehsan Adil,5,5,11,45.45454545454545,4
595052,Xolani Mahlaba,1,5,14,35.714285714285715,1
488814,Mishkal Ramsaroop,2,5,8,62.5,2
302850,Willie Gavera,3,5,10,50.0,3
1015437,Zubaid Akbari,1,5,8,62.5,1
974175,Fazalhaq Farooqi,9,5,24,20.833333333333332,3
373439,Abul Hasan,1,5,3,166.66666666666666,1
1159752,Lalhruai Ralte,3,5,7,71.42857142857143,3
1055219,Parikshit Valsangkar,1,5,5,100.0,1
1153257,Gus Miller,1,5,4,125.0,1
19139,Tony Palladino,1,5,5,100.0,1
416103,Vivian Kingma,3,5,14,35.714285714285715,2
948689,Gerhardus Fourie,1,5,7,71.42857142857143,1
527291,Sumit Ruikar,1,5,3,166.66666666666666,1
948561,Mesuli Vuba,1,5,9,55.55555555555556,1
1070187,Ayush Jamwal,2,5,8,62.5,2
588328,M Mohammed,3,5,7,71.42857142857143,2
989935,Shahadat Hossain,1,5,7,71.42857142857143,1
1292501,Sarvesh Rohilla,1,5,6,83.33333333333333,1
511252,Jamie Porter,5,5,7,71.42857142857143,1
594303,Christopher Marrow,4,5,13,38.46153846153846,3
1246494,Nzanthung Mozhui,1,5,18,27.77777777777778,1
315912,Delorn Johnson,3,5,5,100.0,2
854357,Tom Cullen,1,5,9,55.55555555555556,1
23512,David Wainwright,1,5,4,125.0,1
1152714,Terrance Hinds,2,5,5,100.0,2
731381,Saransh Jain,2,4,6,66.66666666666667,1
1200126,Ben Kellaway,2,4,10,40.0,2
25601,Mohammad Tauqir,2,4,6,66.66666666666667,1
848109,Lasith Embuldeniya,1,4,10,40.0,1
1193529,Ollie White,2,4,14,28.571428571428573,2
1414161,Samal Udawaththa,1,4,10,40.0,1
19274,Steven Patterson,4,4,11,36.36363636363637,3
1277590,Ranjot Khaira,1,4,7,57.142857142857146,1
977991,Mthiwekhaya Nabe,5,4,8,50.0,1
1159717,Rajesh Mohanty,1,4,7,57.142857142857146,1
1012137,Mrittunjoy Chowdhury,1,4,11,36.36363636363637,1
854213,Yashu Sharma,1,4,8,50.0,1
1158099,Mohammad Umar,4,4,13,30.76923076923077,3
535353,Ottniel Baartman,5,4,12,33.333333333333336,3
524093,Avinash Karn,1,4,7,57.142857142857146,1
950311,Farhan Ahmed,1,4,8,50.0,1
1287009,Amit Thakur,1,4,7,57.142857142857146,1
474512,Ravikumar Samarth,1,4,3,133.33333333333334,1
38710,Daniel Vettori,5,4,15,26.666666666666668,4
482028,Craig Kirsten,2,4,7,57.142857142857146,1
481878,Brendan Young,1,4,2,200.0,1
1079841,Akash Sengupta,1,4,4,100.0,1
1136213,Arzan Nagwaswalla,1,4,2,200.0,1
1104893,Nico Reifer,2,4,4,100.0,2
595439,Nealan van Heerden,2,4,9,44.44444444444444,1
857975,Josh Tongue,3,4,4,100.0,1
47494,Abongile Sodumo,1,4,8,50.0,1
1219972,Brody Couch,3,4,9,44.44444444444444,2
1168743,Sagar Udeshi,3,4,10,40.0,2
1081183,Abhijeet Tomar,1,4,8,50.0,1
930187,Lakshay Thareja,1,4,2,200.0,1
414108,Matt Dunn,3,4,8,50.0,2
946255,Muhammad Manack,2,4,10,40.0,2
302208,Chidhambaram Gautam,1,4,5,80.0,1
447439,Ishwar Pandey,2,3,8,37.5,1
1339770,Neeraj Rathour,1,3,4,75.0,1
459519,Olly Pringle,2,3,6,50.0,1
1326287,Dharm Singh,2,3,9,33.333333333333336,2
39905,Adeel Malik,1,3,6,50.0,1
387420,Mirwais Ashraf,3,3,11,27.272727272727273,3
604555,Tanveer Ul-Haq,2,3,5,60.0,1
316363,Imran Khan,5,3,9,33.333333333333336,1
520438,Ivan Thomas,2,3,5,60.0,1
554336,Sanjay Majumder,1,3,6,50.0,1
559060,Sean Davey,1,3,6,50.0,1
1256933,Dylan Leicher,1,3,7,42.857142857142854,1
594283,Bongolwethu Makeleni,5,3,13,23.076923076923077,2
1246454,Sourabh Majumdar,2,3,7,42.857142857142854,1
410763,Abu Jayed,2,3,7,42.857142857142854,2
596451,Richard Ntumka,1,3,8,37.5,1
602569,Ryan Sidebottom,1,3,6,50.0,1
1216158,Aman Mokhade,2,3,5,60.0,1
1216133,Prateek Reddy,2,3,12,25.0,2
1126253,Amir Hayat,2,3,6,50.0,2
1060594,Xolane Shongwe,1,3,8,37.5,1
1044665,James Taylor,1,3,6,50.0,1
1147695,Diarmuid Carey,1,3,7,42.857142857142854,1
1161043,Mohammed Faraazuddin,3,3,11,27.272727272727273,3
1096833,Nestor Dhamba,1,3,6,50.0,1
45932,Imraan Khan,1,3,9,33.333333333333336,1
948513,Kgaudisa Molefe,3,3,7,42.857142857142854,2
275936,Ryan Wiggins,1,3,6,50.0,1
278687,Erinn Ewerts,2,3,4,75.0,1
1122392,Nazim Siddiqui,2,3,9,33.333333333333336,1
1071045,Hanu Viljoen,1,3,9,33.333333333333336,1
1151387,Senan Jones,2,3,9,33.333333333333336,1
1130758,Patrick Rowe,1,3,6,50.0,1
1166195,Harsh Singh,2,3,8,37.5,1
913853,Lalit Rajbanshi,1,3,7,42.857142857142854,1
43776,Zaheer Maqsood,1,2,5,40.0,1
310958,Abhimanyu Mithun,1,2,8,25.0,1
488980,Vassilli Orros,1,2,7,28.571428571428573,1
1163697,Abhinav Dixit,1,2,3,66.66666666666667,1
1076852,Liam Bowe,3,2,4,50.0,2
1145103,Oliver Carter,3,2,8,25.0,2
222728,Asad Ali,1,2,4,50.0,1
1163711,Lavin Coster,1,2,4,50.0,1
536911,Amit Chopra,1,2,5,40.0,1
606231,Zakhele Qwabe,2,2,3,66.66666666666667,2
1287058,P Nitesh Reddy,1,2,9,22.22222222222222,1
524843,Matt Salisbury,3,2,11,18.181818181818183,1
270493,Andrew Fekete,2,2,8,25.0,1
1287060,Dhruv Parashar,1,2,5,40.0,1
501358,Kyle Marshall,1,2,2,100.0,1
597655,Tom Barber,4,2,6,33.333333333333336,4
424206,Liam Norwell,2,2,3,66.66666666666667,1
826061,Mihir Hirwani,2,2,3,66.66666666666667,1
914577,Colin Archibald,2,2,8,25.0,2
1212781,Mohammad Huraira,1,2,8,25.0,1
721041,Dushan Hemantha,1,2,3,66.66666666666667,1
474782,Aakarshit Gomel,1,2,5,40.0,1
959763,Felix Murray,1,2,3,66.66666666666667,1
1256455,Jan Coetzer,1,2,7,28.571428571428573,1
1360563,Muhammad Abbas,1,2,2,100.0,1
440963,Aftab Alam,5,2,12,16.666666666666668,4
1200322,Ryno Marais,1,2,5,40.0,1
342616,Kithuruwan Vithanage,2,2,8,25.0,2
741831,Jamie McIlroy,4,2,9,22.22222222222222,2
1125317,Lance Morris,2,2,8,25.0,1
1403200,Jivesh Butte,1,2,4,50.0,1
950165,Rajneesh Gurbani,1,2,9,22.22222222222222,1
1186658,Chamindu Wickramasinghe,1,2,5,40.0,1
380977,Desmond de Koker,1,2,2,100.0,1
1327710,Rohan Patil,1,2,4,50.0,1
1159721,Bikramjit Debnath,1,2,3,66.66666666666667,1
1312645,Harshit Rana,3,2,3,66.66666666666667,2
319746,Shapoor Zadran,3,2,5,40.0,2
16843,Tim Linley,2,2,3,66.66666666666667,1
22396,Chris Wright,2,2,6,33.333333333333336,2
639148,Karl Carver,1,2,4,50.0,1
1185572,Kyle Magee,1,2,6,33.333333333333336,1
955935,Karan Patel,2,1,8,12.5,2
1059579,Sandeep Pattnaik,1,1,2,50.0,1
526449,Ruadhan Jones,1,1,2,50.0,1
1275943,Johann Layne,1,1,3,33.333333333333336,1
547841,Matt McEwan,1,1,4,25.0,1
528985,Domnic Muthuswami,1,1,3,33.333333333333336,1
1159763,Techi Neri,1,1,6,16.666666666666668,1
524050,Sayed Shirzad,1,1,2,50.0,1
1135343,Sahban Khan,1,1,7,14.285714285714286,1
46951,Lucky Pangabantu,1,1,2,50.0,1
47478,Godfrey Stevens,1,1,2,50.0,1
1323726,Shaaron Lewis,1,1,3,33.333333333333336,1
1398840,Sajjad Ali,1,1,4,25.0,1
1123718,Spencer Johnson,2,1,2,50.0,1
437423,Dylan Stanley,1,1,1,100.0,1
1125966,Aditya Thakare,1,1,2,50.0,1
1278202,Mikey O'Reilly,1,1,3,33.333333333333336,1
49013,Manjula Guruge,1,1,6,16.666666666666668,1
32965,Munaf Patel,3,1,9,11.11111111111111,2
1062338,Xavier A Crone,1,1,4,25.0,1
511532,Al-Amin Hossain,2,1,4,25.0,1
48835,Dilhara Fernando,1,1,6,16.666666666666668,1
1147983,Alex Horton,2,1,6,16.666666666666668,1
1292528,Yara Sandeep,1,1,2,50.0,1
1146769,Dominic Leech,2,1,3,33.333333333333336,1
1299881,Dev Lakra,1,1,1,100.0,1
1136553,Hershell America,1,1,2,50.0,1
1159753,G Lalbiakvela,2,1,7,14.285714285714286,2
948449,Hlomla Hanabe,3,1,5,20.0,3
1246457,Bal Krishna,1,1,3,33.333333333333336,1
1211699,Sudip Kumar Gharami,1,1,6,16.666666666666668,1
605675,Jesse Smit,2,1,5,20.0,1
605573,Jaron Morgan,1,1,3,33.333333333333336,1
599403,Warren Barnes,2,1,5,20.0,2
266269,Niel Bredenkamp,1,1,4,25.0,1
913901,Gereldo George,2,1,3,33.333333333333336,1
26139,Frank Nsubuga,1,1,5,20.0,1
407889,Moin Ashraf,2,1,4,25.0,1
1246435,Pragnay Reddy,4,1,13,7.6923076923076925,4
1246442,Yuvraj Singh,2,1,3,33.333333333333336,1
1246443,Akash Pandey,2,1,4,25.0,2
806243,Rugare Magarira,1,1,3,33.333333333333336,1
390547,Rahul Shukla,2,1,2,50.0,1
725439,Guntashveer Singh,1,1,6,16.666666666666668,1
385938,Kaleem Sana,1,1,6,16.666666666666668,1
1200321,Lilitha Reed,2,1,2,50.0,2
698277,Handre Klazinge,1,1,2,50.0,1
1205981,Corey Rocchiccioli,1,1,2,50.0,1
696337,Tetelo Maphaka,1,1,2,50.0,1
786645,Sammu Ashan,1,1,2,50.0,1
1175461,Ankit Chaudhary,1,1,3,33.333333333333336,1
574392,Rajesh Bishnoi,2,1,7,14.285714285714286,1
594253,Gerald Ngwenyama,1,1,3,33.333333333333336,1
1119008,Shubhang Hegde,1,0,1,0.0,1
1202927,Dhrushant Soni,1,0,1,0.0,1
1339088,Shawaiz Irfan,1,0,6,0.0,1
681783,Babashafi Pathan,1,0,1,0.0,1
1115025,Semo Kamea,2,0,2,0.0,2
21431,Ajmal Shahzad,1,0,1,0.0,1
690257,Shasheem Rathour,1,0,2,0.0,1
696297,Ziyaad Abrahams,2,0,6,0.0,2
1202554,Moakumzuk Tzudir,1,0,1,0.0,1
1057459,Colin Peake,1,0,1,0.0,1
429748,Amila Aponso,1,0,2,0.0,1
1181702,Jacques Banton,1,0,1,0.0,1
465797,Tharindu Kaushal,1,0,1,0.0,1
13956,Alex Gidman,1,0,1,0.0,1
333639,Aaron Ayre,1,0,1,0.0,1
1159725,Vishamber Kahlon,1,0,3,0.0,1
39038,Adnan Akmal,1,0,2,0.0,1
381023,Sammy Mofokeng,1,0,1,0.0,1
642533,Abhimanyu Lamba,1,0,2,0.0,1
16851,Chris Liddle,1,0,2,0.0,1
53119,Liam Sebastien,1,0,4,0.0,1
1125979,Ashir Qureshi,1,0,1,0.0,1
1410861,Shahab Khan,1,0,2,0.0,1
1410574,Arif Yaqoob,1,0,3,0.0,1
1252346,Amit Ali,1,0,2,0.0,1
1252366,Lone Nasir,1,0,1,0.0,1
1403197,Prashant Veer,1,0,1,0.0,1
1403187,Sourav Dey,1,0,1,0.0,1
1403184,Aprameya Jaiswal,1,0,2,0.0,1
1125667,Vaibhav Govekar,1,0,3,0.0,1
707179,Michael Snedden,1,0,1,0.0,1
1403179,Avinash Thapa,1,0,3,0.0,1
1125536,Ben Lister,1,0,3,0.0,1
46159,Lundi Mbane,1,0,3,0.0,1
446690,Pargat Singh,2,0,5,0.0,2
1124471,Fraser Sheat,1,0,1,0.0,1
1403152,Mewada Shylla,1,0,2,0.0,1
734459,Abrar Ahmed,2,0,2,0.0,2
1159774,Mayank Mishra,1,0,1,0.0,1
1249881,Zeeshan Zameer,1,0,1,0.0,1
947587,Walter Fokkens,1,0,1,0.0,1
1195672,Aryan Dutt,1,0,3,0.0,1
698237,Joel Veeran,1,0,4,0.0,1
1201521,Kruthik Hanagavadi,1,0,1,0.0,1
1191192,Sonny Baker,1,0,2,0.0,1
1342030,Nishant Kushwah,2,0,5,0.0,2
380988,Peter-John Jansen,1,0,1,0.0,1
350632,Waqas Barkat,1,0,3,0.0,1
42814,Shakeel Ansar,1,0,3,0.0,1
937673,Laxman Sreekumar,1,0,1,0.0,1
1216919,Abdul Nasir,1,0,2,0.0,1
890323,Gidron Pope,1,0,1,0.0,1
543041,Mbulelo Budaza,4,0,6,0.0,2
599385,Ian McPeake,1,0,3,0.0,1
933177,Anisul Islam Emon,1,0,2,0.0,1
1012835,George Drissell,1,0,1,0.0,1
917213,Shivil Kaushik,1,0,1,0.0,1
1069820,Ben Shikongo,1,0,1,0.0,1
920329,Shah Faisal,1,0,1,0.0,1
594373,Qaiser Ashraf,1,0,1,0.0,1
1246465,Sunil Roul,1,0,1,0.0,1
1278209,Trent McKeegan,1,0,3,0.0,1
297595,Andy Carter,1,0,1,0.0,1
922975,Hayatullah,1,0,2,0.0,1
407878,Tom Milnes,1,0,2,0.0,1
1246463,Tarani Sa,1,0,3,0.0,1
524075,Tangeni Lungameni,1,0,3,0.0,1
1163695,Kuldeep Sen,3,0,7,0.0,1
1152432,Kalana Perera,1,0,1,0.0,1
1276980,Ripon Mondol,1,0,7,0.0,1
1246439,Muthyala Charan,1,0,2,0.0,1
1155262,Vidwath Kaverappa,1,0,2,0.0,1
1275937,McKenny Clarke,1,0,2,0.0,1
1058516,Dilip Nath,2,0,4,0.0,2
1170229,Ahmed Shah,1,0,4,0.0,1
858435,Liam Guthrie,1,0,2,0.0,1
595440,Themba Maupa,1,0,1,0.0,1
501498,Nick Winter,3,0,9,0.0,3
475202,Justin Baard,2,0,7,0.0,2
1175484,Mujtaba Yousuf,1,0,1,0.0,1
1083030,KM Asif,1,0,2,0.0,1
1207295,Kumar Kushagra,1,0,1,0.0,1
477057,Sujit Nayak,1,0,6,0.0,1
427972,Junaid Cassiem,1,0,2,0.0,1
477074,Ganga Sridhar Raju,1,0,2,0.0,1
1079842,Manjot Kalra,1,0,1,0.0,1
633525,Sushan Bhari,2,0,3,0.0,1
590189,Swapnil Bandiwar,1,0,4,0.0,1
1294144,Dhruv Parashar,1,0,1,0.0,1
1159720,Yash Dayal,1,0,1,0.0,1
807509,Emmanuel Sebareme,3,0,5,0.0,2
807529,Amir Sohil Bux,1,0,2,0.0,1
1210279,Nachiket Bhute,1,0,1,0.0,1
1159715,Manish Golamaru,1,0,3,0.0,1
1076387,Arish Ali Khan,1,0,1,0.0,1
333810,Alister McDermott,1,0,5,0.0,1
379901,Suhail Razack,1,0,3,0.0,1
1175426,Manav Suthar,1,0,1,0.0,1
500270,Dom Michael,2,0,2,0.0,2
1175296,Sachindu Colombage,1,0,1,0.0,1
1214676,Rishav Raj,1,0,1,0.0,1
271315,Sunny Gupta,1,0,4,0.0,1
1201603,Nagaho Chishi,1,0,1,0.0,1
